RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,Grupo_Posicion,Grupo_LineUp
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,8,NOOR,GK,O77',Portero,Titular
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,9,GUSIEV,GK,OH46',Portero,Titular
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,13,SULAIMANI,C,OH46',Capitán,Titular
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,10,VORONIN,GK,O79',Portero,Titular
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,14,KARIRI,GK,Y73',Portero,Titular
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,11,REBROV,GK,G36' O71',Portero,Titular
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,16,AZIZ,GK,OH46',Portero,Titular
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,19,KALINICHENKO,GK,Y77' G84',Portero,Titular
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,20,YASSER,GK,OH46',Portero,Titular
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,22,SVIDERSKYY,GK,Y89',Portero,Titular
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,1,ALDEAYEA,GK,OH46',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,12,PYATOV,GK,OH46',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,22,KHOJAH,GK,OH46',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,23,SHUST,GK,OH46',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,5,N. ALQADI,GK,OH46',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,3,IATSENKO,GK,OH46',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,9,ALJABER ,GK,I77',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,5,YEZERSKYY,GK,OH46',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,11,SAAD,GK,OH46',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,13,CHYGRYNSKYY,GK,OH46',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,12,ALKHATHRAN,GK,I55',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,14,GUSIN,GK,I79',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,15,ALBAHRI,GK,OH46',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,15,MILEVSKYI,GK,I86',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,17,ALBISHI,GK,OH46',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,16,VOROBYEY,GK,OH46',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,18,N. ALTEMYAT ,GK,OH46',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,18,NAZARENKO,GK,OH46',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,19,MASSAD,GK,OH46',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,20,BELIK,GK,OH46',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,23,MALEK,GK,I55',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,21,ROTAN,GK,I71',Portero,Suplente
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,10,ALSHALHOUB ,GK,OH46',Portero,Suplente
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,17,VASHCHUK,GK,OH46',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),S,1,CASILLAS,GKC,OH46',Jugador de Campo,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,1,BOUMNIJEL ,GK,OH46',Portero,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),S,3,M. PERNIA,GK,OH46',Portero,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,3,HAGGUI,GK,OH46',Portero,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),S,5,PUYOL,GK,Y30',Portero,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,5,JAZIRI ,GK,Y85',Portero,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),S,8,XAVI,GK,OH46',Portero,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,6,TRABELSI ,GK,Y40',Portero,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),S,9,F. TORRES,GK,G76' P90',Portero,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,8,NAFTI ,GK,OH46',Portero,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),S,11,LUIS GARCIA,GK,OH46',Portero,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,12,MNARI ,GK,G8' Y90',Portero,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),S,14,ALONSO,GK,OH46',Portero,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,13,BOUAZIZI,C,O57',Capitán,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),S,15,SERGIO RAMOS,GK,OH46',Portero,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,14,CHEDLI ,GK,O80',Portero,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),S,16,SENNA,GK,O46',Portero,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,15,JAIDI ,GK,Y70',Portero,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),S,21,DAVID VILLA,GK,O57',Portero,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,19,AYARI,GK,Y32' O57',Portero,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),S,22,PABLO,GK,OH46',Portero,Titular
97410100,97410031,TUN,LEMERRE Roger (FRA),S,20,NAMOUCHI,GK,OH46',Portero,Titular
97410100,97410031,ESP,ARAGONES Luis (ESP),N,2,M. SALGADO,GK,OH46',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,2,ESSEDIRI ,GK,OH46',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,4,C. MARCHENA,GK,OH46',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,4,YAHIA ,GK,I57',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,6,ALBELDA,GK,OH46',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,7,GUEMAMDIA,GK,I80' Y81',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,7,RAUL,GK,IH46' G71',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,9,CHIKHAOUI ,GK,OH46',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,10,REYES,GK,OH46',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,10,GHODBANE ,GK,I57',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,12,A. LOPEZ,GK,OH46',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,11,DOS SANTOS,GK,OH46',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,13,A. INIESTA,GK,OH46',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,16,NEFZI,GK,OH46',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,17,JOAQUIN,GK,I57',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,17,BEN SAADA,GK,OH46',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,18,CESC,GK,I46' Y89',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,18,JEMMALI,GK,OH46',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,19,CA�IZARES,GK,OH46',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,21,SAIDI  ,GK,OH46',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,20,JUANITO,GK,OH46',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,22,KASRAOUI ,GK,OH46',Portero,Suplente
97410100,97410031,ESP,ARAGONES Luis (ESP),N,23,REINA,GK,OH46',Portero,Suplente
97410100,97410031,TUN,LEMERRE Roger (FRA),N,23,MELLITI ,GK,OH46',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),S,12,C. MORA,GK,OH46',Portero,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,1,LEHMANN,GK,OH46',Portero,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),S,2,J. GUAGUA,GK,OH46',Portero,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,3,FRIEDRICH,GK,OH46',Portero,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),S,4,U. DE LA CRUZ ,GK,OH46',Portero,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,4,HUTH,GK,OH46',Portero,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),S,8,E. MENDEZ,GK,OH46',Portero,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,7,SCHWEINSTEIGER,GK,OH46',Portero,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),S,9,F. BORJA,GK,OH46',Portero,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,8,FRINGS,GK,O66',Portero,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),S,10,I. KAVIEDES,GK,OH46',Portero,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,11,KLOSE,GK,G4' G44' O66',Portero,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),S,13,P. AMBROSI ,GK,OH46',Portero,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,13,BALLACK,C,OH46',Capitán,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),S,15,M. AYOVI,C,O68',Capitán,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,16,LAHM,GK,OH46',Portero,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),S,16,A. VALENCIA,GK,Y52' O63',Portero,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,17,MERTESACKER,GK,OH46',Portero,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),S,17,G. ESPINOZA,GK,OH46',Portero,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,19,SCHNEIDER,GK,O73',Portero,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),S,20,E. TENORIO,GK,OH46',Portero,Titular
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,20,PODOLSKI,GK,G57',Portero,Titular
97410100,97410033,ECU,SUAREZ Luis (COL),N,1,E. VILLAFUERTE,GK,OH46',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,2,JANSEN,GK,OH46',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,3,I. HURTADO,GK,OH46',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,5,KEHL,GK,OH46',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,5,J. L. PERLAZA,GK,OH46',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,6,NOWOTNY,GK,OH46',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,6,P. URRUTIA,GK,I68',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,9,HANKE,GK,OH46',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,7,C. LARA,GK,I63',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,10,NEUVILLE,GK,I66',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,11,A. DELGADO,GK,OH46',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,12,KAHN,GK,OH46',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,14,S. CASTILLO,GK,OH46',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,14,ASAMOAH,GK,I73',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,18,N. REASCO ,GK,OH46',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,15,HITZLSPERGER,GK,OH46',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,19,F. SARITAMA,GK,OH46',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,18,BOROWSKI,GK,I66' Y75',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,21,C. TENORIO,GK,OH46',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,21,METZELDER,GK,OH46',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,22,D. LANZA,GK,OH46',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,22,ODONKOR,GK,OH46',Portero,Suplente
97410100,97410033,ECU,SUAREZ Luis (COL),N,23,C. BENITEZ,GK,IH46',Portero,Suplente
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,23,HILDEBRAND,GK,OH46',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,18,PORRAS J.,GK,OH46',Portero,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,1,BORUC,GK,Y90',Portero,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,2,DRUMMOND J.,GK,O70',Portero,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,4,BASZCZYNSKI,GK,Y60',Portero,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,3,MARIN L.,C,Y45',Capitán,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,6,BAK,C,Y24',Capitán,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,4,UMA�A M.,GK,Y17',Portero,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,8,KRZYNOWEK,GK,OH46',Portero,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,7,BOLA�OS C.,GK,O78',Portero,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,9,ZURAWSKI,GK,OH46',Portero,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,8,SOLIS M.,GK,OH46',Portero,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,10,SZYMKOWIAK,GK,OH46',Portero,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,9,WANCHOPE P.,GK,OH46',Portero,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,14,ZEWLAKOW,GK,Y29',Portero,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,10,CENTENO W.,GK,OH46',Portero,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,15,SMOLAREK,GK,O85',Portero,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,11,GOMEZ R.,GK,G25' Y45' O82',Portero,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,16,RADOMSKI,GK,Y18' O64',Portero,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,12,GONZALEZ L.,GK,Y76',Portero,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,19,BOSACKI,GK,G33' G66',Portero,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,17,BADILLA G.,GK,Y56',Portero,Titular
97410100,97410034,POL,JANAS Pawel (POL),S,21,JELEN,GK,OH46',Portero,Titular
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,1,MESEN A.,GK,OH46',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,2,JOP,GK,OH46',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,5,MARTINEZ G.,GK,OH46',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,3,GANCARCZYK,GK,OH46',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,6,FONSECA D.,GK,OH46',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,5,KOSOWSKI,GK,OH46',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,13,BERNARD K.,GK,OH46',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,7,SOBOLEWSKI,GK,OH46',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,14,AZOFEIFA R.,GK,OH46',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,11,RASIAK,GK,I85',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,15,WALLACE H.,GK,I70',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,12,KUSZCZAK,GK,OH46',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,16,HERNANDEZ C.,GK,I82',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,13,MILA,GK,OH46',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,19,SABORIO A.,GK,I78',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,17,DUDKA,GK,OH46',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,20,SEQUEIRA D.,GK,OH46',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,18,LEWANDOWSKI,GK,I64',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,21,NU�EZ V.,GK,OH46',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,20,GIZA,GK,OH46',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,22,RODRIGUEZ M.,GK,OH46',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,22,FABIANSKI,GK,OH46',Portero,Suplente
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,23,ALFARO W.,GK,OH46',Portero,Suplente
97410100,97410034,POL,JANAS Pawel (POL),N,23,BROZEK,GK,IH46',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,1,ISAKSSON,GK,OH46',Portero,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,1,ROBINSON,GK,OH46',Portero,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,3,MELLBERG,C,OH46',Capitán,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,3,A COLE,GK,OH46',Portero,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,4,LUCIC,GK,OH46',Portero,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,5,FERDINAND,GK,O56',Portero,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,5,EDMAN,GK,OH46',Portero,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,6,TERRY,GK,OH46',Portero,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,6,LINDEROTH,GK,O90',Portero,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,7,BECKHAM,C,OH46',Capitán,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,7,ALEXANDERSSON,GK,Y83',Portero,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,8,LAMPARD,GK,OH46',Portero,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,9,LJUNGBERG,GK,Y87',Portero,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,9,ROONEY,GK,O69',Portero,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,11,LARSSON,GK,G90',Portero,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,10,OWEN,GK,O4',Portero,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,16,K�LLSTR�M,GK,OH46',Portero,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,11,J COLE,GK,G34',Portero,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,18,JONSON,GK,O54',Portero,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,15,CARRAGHER,GK,OH46',Portero,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,20,ALLB�CK,GK,G51' O75',Portero,Titular
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,16,HARGREAVES,GK,Y76',Portero,Titular
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,2,NILSSON,GK,OH46',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,2,G. NEVILLE,GK,OH46',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,8,A. SVENSSON,GK,OH46',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,4,GERRARD,GK,I69' G85',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,10,IBRAHIMOVIC,GK,OH46',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,12,CAMPBELL,GK,I56',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,12,ALVB�GE,GK,OH46',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,13,JAMES,GK,OH46',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,13,HANSSON,GK,OH46',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,14,BRIDGE,GK,OH46',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,14,STENMAN,GK,OH46',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,17,JENAS,GK,OH46',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,15,K. SVENSSON,GK,OH46',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,18,CARRICK,GK,OH46',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,17,ELMANDER,GK,I75',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,19,LENNON,GK,OH46',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,19,ANDERSSON,GK,I90',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,20,DOWNING,GK,OH46',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,21,WILHELMSSON,GK,I54',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,21,CROUCH,GK,I4',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,22,ROSENBERG,GK,OH46',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,22,CARSON,GK,OH46',Portero,Suplente
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,23,SHAABAN,GK,OH46',Portero,Suplente
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,23,WALCOTT,GK,OH46',Portero,Suplente
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,22,BOBADILLA,GK,OH46',Portero,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,21,JACK,GK,OH46',Portero,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,2,NU�EZ,GK,OH46',Portero,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,3,A. JOHN,GK,O31',Portero,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,4,GAMARRA,C,OH46',Capitán,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,5,SANCHO,GK,W25' Y45',Portero,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,5,C�CERES,GK,O77',Portero,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,6,LAWRENCE,GK,OH46',Portero,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,8,BARRETO,GK,OH46',Portero,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,7,BIRCHALL,GK,OH46',Portero,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,9,SANTACRUZ,GK,OH46',Portero,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,9,WHITLEY,GK,Y48' O67',Portero,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,10,ACU�A,GK,OH46',Portero,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,11,EDWARDS,GK,OH46',Portero,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,13,PAREDES,GK,Y30',Portero,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,13,GLEN,GK,O41',Portero,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,18,H. VALDEZ,GK,O66',Portero,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,14,S. JOHN,GK,OH46',Portero,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,19,DOS SANTOS ,GK,Y54',Portero,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,18,THEOBALD,GK,OH46',Portero,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,21,CA�IZA,GK,O89',Portero,Titular
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,19,YORKE,C,OH46',Capitán,Titular
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,12,GOMEZ,GK,OH46',Portero,Suplente
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,1,HISLOP,GK,OH46',Portero,Suplente
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,1,VILLAR,GK,OH46',Portero,Suplente
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,22,INCE,GK,OH46',Portero,Suplente
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,3,TOLEDO,GK,OH46',Portero,Suplente
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,2,COX,GK,OH46',Portero,Suplente
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,6,BONET,GK,OH46',Portero,Suplente
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,4,ANDREWS,GK,OH46',Portero,Suplente
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,7,CABA�AS,GK,OH46',Portero,Suplente
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,10,LATAPY,GK,I67',Portero,Suplente
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,11,GAVILAN,GK,OH46',Portero,Suplente
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,12,SAMUEL,GK,OH46',Portero,Suplente
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,14,DA SILVA ,GK,I89',Portero,Suplente
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,15,JONES,GK,I31',Portero,Suplente
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,15,MANZUR,GK,I77',Portero,Suplente
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,16,WISE,GK,I41',Portero,Suplente
